tw	tg	b	h	lambda	k	chi	range	prec	type
9	999	235.6	4	410	2	1.0	0.1	5	GDR
9	999	249.3	4	410	2	1.0	0.1	5	GDR
9	999	242.3	4	410	2	1.0	0.1	5	GDR
9	999	314.2	4	510	2	1.0	0.1	5	GDR
9	999	307.1	4	510	2	1.0	0.1	5	GDR
9	999	306.6	4	510	2	1.0	0.1	5	GDR
9	999	309.9	4	510	2	1.0	0.1	5	GDR
9	999	305.8	4	510	2	1.0	0.1	5	GDR
9	999	308.2	4	510	2	1.0	0.1	5	GDR
9	999	305.7	4	510	2	1.0	0.1	5	GDR
9	999	306.8	4	510	2	1.0	0.1	5	GDR
9	999	303.9	4	510	2	1.0	0.1	5	GDR
9	999	309.1	4	510	2	1.0	0.1	5	GDR
9	999	308.0	4	510	2	1.0	0.1	5	GDR
9	999	308.2	4	510	2	1.0	0.1	5	GDR
9	999	309.5	4	510	2	1.0	0.1	5	GDR
9	999	312.3	4	510	2	1.0	0.1	5	GDR
9	999	303.1	4	510	2	1.0	0.1	5	GDR
9	999	301.5	4	510	2	1.0	0.1	5	GDR
9	999	310.5	4	510	2	1.0	0.1	5	GDR
9	999	305.2	4	510	2	1.0	0.1	5	GDR
9	999	297.6	4	510	2	1.0	0.1	5	GDR
9	999	302.1	4	510	2	1.0	0.1	5	GDR
9	999	306.6	4	510	2	1.0	0.1	5	GDR
9	999	308.1	4	510	2	1.0	0.1	5	GDR
9	999	307.9	4	510	2	1.0	0.1	5	GDR
9	999	304.2	4	510	2	1.0	0.1	5	GDR
9	999	304.5	4	510	2	1.0	0.1	5	GDR
9	999	310.8	4	510	2	1.0	0.1	5	GDR
9	999	308.6	4	510	2	1.0	0.1	5	GDR
9	999	305.6	4	510	2	1.0	0.1	5	GDR
9	999	309.1	4	510	2	1.0	0.1	5	GDR
9	999	312.6	4	510	2	1.0	0.1	5	GDR
9	999	311.6	4	510	2	1.0	0.1	5	GDR
9	999	310.0	4	510	2	1.0	0.1	5	GDR
9	999	306.0	4	510	2	1.0	0.1	5	GDR
9	999	307.4	4	510	2	1.0	0.1	5	GDR
9	999	294.1	4	510	2	1.0	0.1	5	GDR
9	999	304.7	4	510	2	1.0	0.1	5	GDR
9	999	307.7	4	510	2	1.0	0.1	5	GDR
9	999	306.6	4	510	2	1.0	0.1	5	GDR
9	999	302.3	4	510	2	1.0	0.1	5	GDR
9	999	312.5	4	510	2	1.0	0.1	5	GDR
9	999	299.1	4	510	2	1.0	0.1	5	GDR
9	999	300.8	4	510	2	1.0	0.1	5	GDR
9	999	304.7	4	510	2	1.0	0.1	5	GDR
9	999	300.3	4	510	2	1.0	0.1	5	GDR
9	999	308.4	4	510	2	1.0	0.1	5	GDR
9	999	309.4	4	510	2	1.0	0.1	5	GDR
9	999	304.1	4	510	2	1.0	0.1	5	GDR
9	999	305.2	4	510	2	1.0	0.1	5	GDR
9	999	307.2	4	510	2	1.0	0.1	5	GDR
9	999	308.9	4	510	2	1.0	0.1	5	GDR
9	999	304.3	4	510	2	1.0	0.1	5	GDR
9	999	316.0	4	510	2	1.0	0.1	5	GDR
9	999	307.8	4	510	2	1.0	0.1	5	GDR
9	999	304.2	4	510	2	1.0	0.1	5	GDR
9	999	312.2	4	510	2	1.0	0.1	5	GDR
9	999	301.9	4	510	2	1.0	0.1	5	GDR
9	999	304.7	4	510	2	1.0	0.1	5	GDR
9	999	303.9	4	510	2	1.0	0.1	5	GDR
9	999	310.3	4	510	2	1.0	0.1	5	GDR
9	999	307.7	4	510	2	1.0	0.1	5	GDR
9	999	311.1	4	510	2	1.0	0.1	5	GDR
9	999	309.5	4	510	2	1.0	0.1	5	GDR
9	999	310.3	4	510	2	1.0	0.1	5	GDR
9	999	302.3	4	510	2	1.0	0.1	5	GDR
9	999	307.7	4	510	2	1.0	0.1	5	GDR
9	999	304.6	4	510	2	1.0	0.1	5	GDR
9	999	306.9	4	510	2	1.0	0.1	5	GDR
9	999	302.1	4	510	2	1.0	0.1	5	GDR
9	999	307.5	4	510	2	1.0	0.1	5	GDR
9	999	312.2	4	510	2	1.0	0.1	5	GDR
9	999	305.4	4	510	2	1.0	0.1	5	GDR
9	999	307.1	4	510	2	1.0	0.1	5	GDR
9	999	304.7	4	510	2	1.0	0.1	5	GDR
9	999	310.9	4	510	2	1.0	0.1	5	GDR
9	999	308.7	4	510	2	1.0	0.1	5	GDR
9	999	299.3	4	510	2	1.0	0.1	5	GDR
9	999	307.2	4	510	2	1.0	0.1	5	GDR
9	999	305.6	4	510	2	1.0	0.1	5	GDR
9	999	306.6	4	510	2	1.0	0.1	5	GDR
9	999	303.8	4	510	2	1.0	0.1	5	GDR
9	999	306.9	4	510	2	1.0	0.1	5	GDR
9	999	304.8	4	510	2	1.0	0.1	5	GDR
9	999	311.7	4	510	2	1.0	0.1	5	GDR
9	999	306.0	4	510	2	1.0	0.1	5	GDR
9	999	303.3	4	510	2	1.0	0.1	5	GDR
9	999	311.6	4	510	2	1.0	0.1	5	GDR
9	999	309.5	4	510	2	1.0	0.1	5	GDR
9	999	307.7	4	510	2	1.0	0.1	5	GDR
9	999	301.8	4	510	2	1.0	0.1	5	GDR
9	999	311.0	4	510	2	1.0	0.1	5	GDR
9	999	310.7	4	510	2	1.0	0.1	5	GDR
9	999	301.2	4	510	2	1.0	0.1	5	GDR
9	999	303.7	4	510	2	1.0	0.1	5	GDR
9	999	308.8	4	510	2	1.0	0.1	5	GDR
9	999	304.1	4	510	2	1.0	0.1	5	GDR
9	999	301.4	4	510	2	1.0	0.1	5	GDR
9	999	299.3	4	510	2	1.0	0.1	5	GDR
9	999	309.3	4	510	2	1.0	0.1	5	GDR
9	999	311.1	4	510	2	1.0	0.1	5	GDR
9	999	303.3	4	510	2	1.0	0.1	5	GDR
9	999	364.6	4	610	2	1.0	0.1	5	GDR
9	999	369.6	4	610	2	1.0	0.1	5	GDR
9	999	363.3	4	610	2	1.0	0.1	5	GDR
9	999	363.6	4	610	2	1.0	0.1	5	GDR
9	999	360.1	4	610	2	1.0	0.1	5	GDR
9	999	369.5	4	610	2	1.0	0.1	5	GDR
9	999	368.1	4	610	2	1.0	0.1	5	GDR
9	999	361.4	4	610	2	1.0	0.1	5	GDR
9	999	362.5	4	610	2	1.0	0.1	5	GDR
9	999	370.7	4	610	2	1.0	0.1	5	GDR
9	999	360.2	4	610	2	1.0	0.1	5	GDR
9	999	362.1	4	610	2	1.0	0.1	5	GDR
9	999	363.5	4	610	2	1.0	0.1	5	GDR
9	999	366.0	4	610	2	1.0	0.1	5	GDR
9	999	358.5	4	610	2	1.0	0.1	5	GDR
9	999	367.7	4	610	2	1.0	0.1	5	GDR
9	999	364.0	4	610	2	1.0	0.1	5	GDR
9	999	368.9	4	610	2	1.0	0.1	5	GDR
9	999	363.3	4	610	2	1.0	0.1	5	GDR
9	999	364.8	4	610	2	1.0	0.1	5	GDR
9	999	372.7	4	610	2	1.0	0.1	5	GDR
9	999	365.5	4	610	2	1.0	0.1	5	GDR
9	999	364.7	4	610	2	1.0	0.1	5	GDR
9	999	370.9	4	610	2	1.0	0.1	5	GDR
9	999	363.2	4	610	2	1.0	0.1	5	GDR
9	999	363.7	4	610	2	1.0	0.1	5	GDR
9	999	363.3	4	610	2	1.0	0.1	5	GDR
9	999	362.0	4	610	2	1.0	0.1	5	GDR
9	999	362.3	4	610	2	1.0	0.1	5	GDR
9	999	365.4	4	610	2	1.0	0.1	5	GDR
9	999	365.7	4	610	2	1.0	0.1	5	GDR
9	999	365.4	4	610	2	1.0	0.1	5	GDR
9	999	370.4	4	610	2	1.0	0.1	5	GDR
9	999	361.4	4	610	2	1.0	0.1	5	GDR
9	999	370.2	4	610	2	1.0	0.1	5	GDR
9	999	364.7	4	610	2	1.0	0.1	5	GDR
9	999	368.9	4	610	2	1.0	0.1	5	GDR
9	999	356.1	4	610	2	1.0	0.1	5	GDR
9	999	369.1	4	610	2	1.0	0.1	5	GDR
9	999	368.4	4	610	2	1.0	0.1	5	GDR
9	999	370.4	4	610	2	1.0	0.1	5	GDR
9	999	361.3	4	610	2	1.0	0.1	5	GDR
9	999	367.0	4	610	2	1.0	0.1	5	GDR
9	999	361.1	4	610	2	1.0	0.1	5	GDR
9	999	356.5	4	610	2	1.0	0.1	5	GDR
9	999	369.1	4	610	2	1.0	0.1	5	GDR
9	999	363.7	4	610	2	1.0	0.1	5	GDR
9	999	364.8	4	610	2	1.0	0.1	5	GDR
9	999	368.9	4	610	2	1.0	0.1	5	GDR
9	999	366.6	4	610	2	1.0	0.1	5	GDR
9	999	363.9	4	610	2	1.0	0.1	5	GDR
9	999	363.9	4	610	2	1.0	0.1	5	GDR
9	999	359.5	4	610	2	1.0	0.1	5	GDR
9	999	371.4	4	610	2	1.0	0.1	5	GDR
9	999	374.4	4	610	2	1.0	0.1	5	GDR
9	999	370.0	4	610	2	1.0	0.1	5	GDR
9	999	360.8	4	610	2	1.0	0.1	5	GDR
9	999	366.6	4	610	2	1.0	0.1	5	GDR
9	999	365.7	4	610	2	1.0	0.1	5	GDR
9	999	373.6	4	610	2	1.0	0.1	5	GDR
9	999	366.4	4	610	2	1.0	0.1	5	GDR
9	999	371.7	4	610	2	1.0	0.1	5	GDR
9	999	366.4	4	610	2	1.0	0.1	5	GDR
9	999	365.3	4	610	2	1.0	0.1	5	GDR
9	999	370.5	4	610	2	1.0	0.1	5	GDR
9	999	372.0	4	610	2	1.0	0.1	5	GDR
9	999	362.0	4	610	2	1.0	0.1	5	GDR
9	999	365.0	4	610	2	1.0	0.1	5	GDR
9	999	376.9	4	610	2	1.0	0.1	5	GDR
9	999	363.0	4	610	2	1.0	0.1	5	GDR
9	999	370.3	4	610	2	1.0	0.1	5	GDR
9	999	366.4	4	610	2	1.0	0.1	5	GDR
9	999	368.1	4	610	2	1.0	0.1	5	GDR
9	999	355.8	4	610	2	1.0	0.1	5	GDR
9	999	363.4	4	610	2	1.0	0.1	5	GDR
9	999	363.7	4	610	2	1.0	0.1	5	GDR
9	999	363.3	4	610	2	1.0	0.1	5	GDR
9	999	369.4	4	610	2	1.0	0.1	5	GDR
9	999	363.4	4	610	2	1.0	0.1	5	GDR
9	999	370.4	4	610	2	1.0	0.1	5	GDR
9	999	357.7	4	610	2	1.0	0.1	5	GDR
9	999	371.2	4	610	2	1.0	0.1	5	GDR
9	999	365.4	4	610	2	1.0	0.1	5	GDR
9	999	370.6	4	610	2	1.0	0.1	5	GDR
9	999	364.8	4	610	2	1.0	0.1	5	GDR
9	999	357.9	4	610	2	1.0	0.1	5	GDR
9	999	364.2	4	610	2	1.0	0.1	5	GDR
9	999	367.3	4	610	2	1.0	0.1	5	GDR
9	999	369.9	4	610	2	1.0	0.1	5	GDR
9	999	361.0	4	610	2	1.0	0.1	5	GDR
9	999	364.8	4	610	2	1.0	0.1	5	GDR
9	999	360.4	4	610	2	1.0	0.1	5	GDR
9	999	367.9	4	610	2	1.0	0.1	5	GDR
9	999	368.2	4	610	2	1.0	0.1	5	GDR
9	999	356.4	4	610	2	1.0	0.1	5	GDR
9	999	357.0	4	610	2	1.0	0.1	5	GDR
9	999	370.3	4	610	2	1.0	0.1	5	GDR
9	999	367.8	4	610	2	1.0	0.1	5	GDR
9	999	362.0	4	610	2	1.0	0.1	5	GDR
9	999	367.1	4	610	2	1.0	0.1	5	GDR
9	999	433.0	4	710	2	1.0	0.1	5	GDR
9	999	424.9	4	710	2	1.0	0.1	5	GDR
9	999	426.2	4	710	2	1.0	0.1	5	GDR
9	999	432.7	4	710	2	1.0	0.1	5	GDR
9	999	432.9	4	710	2	1.0	0.1	5	GDR
9	999	429.2	4	710	2	1.0	0.1	5	GDR
9	999	420.1	4	710	2	1.0	0.1	5	GDR
9	999	422.4	4	710	2	1.0	0.1	5	GDR
9	999	423.8	4	710	2	1.0	0.1	5	GDR
9	999	431.2	4	710	2	1.0	0.1	5	GDR
9	999	422.2	4	710	2	1.0	0.1	5	GDR
9	999	417.8	4	710	2	1.0	0.1	5	GDR
9	999	424.5	4	710	2	1.0	0.1	5	GDR
9	999	426.8	4	710	2	1.0	0.1	5	GDR
9	999	422.6	4	710	2	1.0	0.1	5	GDR
9	999	410.5	4	710	2	1.0	0.1	5	GDR
9	999	437.4	4	710	2	1.0	0.1	5	GDR
9	999	422.5	4	710	2	1.0	0.1	5	GDR
9	999	434.8	4	710	2	1.0	0.1	5	GDR
9	999	420.8	4	710	2	1.0	0.1	5	GDR
9	999	425.3	4	710	2	1.0	0.1	5	GDR
9	999	424.0	4	710	2	1.0	0.1	5	GDR
9	999	431.3	4	710	2	1.0	0.1	5	GDR
9	999	426.0	4	710	2	1.0	0.1	5	GDR
9	999	418.8	4	710	2	1.0	0.1	5	GDR
9	999	424.0	4	710	2	1.0	0.1	5	GDR
9	999	426.1	4	710	2	1.0	0.1	5	GDR
9	999	425.9	4	710	2	1.0	0.1	5	GDR
9	999	427.3	4	710	2	1.0	0.1	5	GDR
9	999	420.2	4	710	2	1.0	0.1	5	GDR
9	999	416.6	4	710	2	1.0	0.1	5	GDR
9	999	421.1	4	710	2	1.0	0.1	5	GDR
9	999	424.6	4	710	2	1.0	0.1	5	GDR
9	999	425.4	4	710	2	1.0	0.1	5	GDR
9	999	416.1	4	710	2	1.0	0.1	5	GDR
9	999	419.3	4	710	2	1.0	0.1	5	GDR
9	999	425.2	4	710	2	1.0	0.1	5	GDR
9	999	423.4	4	710	2	1.0	0.1	5	GDR
9	999	430.5	4	710	2	1.0	0.1	5	GDR
9	999	423.8	4	710	2	1.0	0.1	5	GDR
9	999	424.4	4	710	2	1.0	0.1	5	GDR
9	999	422.7	4	710	2	1.0	0.1	5	GDR
9	999	436.8	4	710	2	1.0	0.1	5	GDR
9	999	431.1	4	710	2	1.0	0.1	5	GDR
9	999	424.9	4	710	2	1.0	0.1	5	GDR
9	999	422.9	4	710	2	1.0	0.1	5	GDR
9	999	419.7	4	710	2	1.0	0.1	5	GDR
9	999	438.0	4	710	2	1.0	0.1	5	GDR
9	999	430.3	4	710	2	1.0	0.1	5	GDR
9	999	426.1	4	710	2	1.0	0.1	5	GDR
9	999	424.3	4	710	2	1.0	0.1	5	GDR
9	999	427.5	4	710	2	1.0	0.1	5	GDR
9	999	424.1	4	710	2	1.0	0.1	5	GDR
9	999	430.3	4	710	2	1.0	0.1	5	GDR
9	999	422.5	4	710	2	1.0	0.1	5	GDR
9	999	426.2	4	710	2	1.0	0.1	5	GDR
9	999	423.7	4	710	2	1.0	0.1	5	GDR
9	999	424.6	4	710	2	1.0	0.1	5	GDR
9	999	435.2	4	710	2	1.0	0.1	5	GDR
9	999	416.3	4	710	2	1.0	0.1	5	GDR
9	999	423.3	4	710	2	1.0	0.1	5	GDR
9	999	423.2	4	710	2	1.0	0.1	5	GDR
9	999	427.4	4	710	2	1.0	0.1	5	GDR
9	999	422.3	4	710	2	1.0	0.1	5	GDR
9	999	436.5	4	710	2	1.0	0.1	5	GDR
9	999	433.7	4	710	2	1.0	0.1	5	GDR
9	999	424.5	4	710	2	1.0	0.1	5	GDR
9	999	425.8	4	710	2	1.0	0.1	5	GDR
9	999	421.5	4	710	2	1.0	0.1	5	GDR
9	999	424.4	4	710	2	1.0	0.1	5	GDR
9	999	421.3	4	710	2	1.0	0.1	5	GDR
9	999	427.3	4	710	2	1.0	0.1	5	GDR
9	999	427.8	4	710	2	1.0	0.1	5	GDR
9	999	420.8	4	710	2	1.0	0.1	5	GDR
9	999	424.8	4	710	2	1.0	0.1	5	GDR
9	999	426.6	4	710	2	1.0	0.1	5	GDR
9	999	432.0	4	710	2	1.0	0.1	5	GDR
9	999	430.8	4	710	2	1.0	0.1	5	GDR
9	999	425.7	4	710	2	1.0	0.1	5	GDR
9	999	430.5	4	710	2	1.0	0.1	5	GDR
9	999	421.3	4	710	2	1.0	0.1	5	GDR
9	999	424.7	4	710	2	1.0	0.1	5	GDR
9	999	429.8	4	710	2	1.0	0.1	5	GDR
9	999	418.6	4	710	2	1.0	0.1	5	GDR
9	999	416.4	4	710	2	1.0	0.1	5	GDR
9	999	431.3	4	710	2	1.0	0.1	5	GDR
9	999	419.7	4	710	2	1.0	0.1	5	GDR
9	999	421.9	4	710	2	1.0	0.1	5	GDR
9	999	427.6	4	710	2	1.0	0.1	5	GDR
9	999	417.6	4	710	2	1.0	0.1	5	GDR
9	999	431.5	4	710	2	1.0	0.1	5	GDR
9	999	430.2	4	710	2	1.0	0.1	5	GDR
9	999	424.4	4	710	2	1.0	0.1	5	GDR
9	999	428.2	4	710	2	1.0	0.1	5	GDR
9	999	417.1	4	710	2	1.0	0.1	5	GDR
9	999	429.5	4	710	2	1.0	0.1	5	GDR
9	999	425.0	4	710	2	1.0	0.1	5	GDR
9	999	423.5	4	710	2	1.0	0.1	5	GDR
9	999	428.9	4	710	2	1.0	0.1	5	GDR
9	999	426.6	4	710	2	1.0	0.1	5	GDR
9	999	491.6	4	810	2	1.0	0.1	5	GDR
9	999	489.4	4	810	2	1.0	0.1	5	GDR
9	999	482.8	4	810	2	1.0	0.1	5	GDR
9	999	486.8	4	810	2	1.0	0.1	5	GDR
9	999	489.4	4	810	2	1.0	0.1	5	GDR
9	999	488.8	4	810	2	1.0	0.1	5	GDR
9	999	491.2	4	810	2	1.0	0.1	5	GDR
9	999	479.8	4	810	2	1.0	0.1	5	GDR
9	999	487.7	4	810	2	1.0	0.1	5	GDR
9	999	480.8	4	810	2	1.0	0.1	5	GDR
9	999	487.7	4	810	2	1.0	0.1	5	GDR
9	999	480.0	4	810	2	1.0	0.1	5	GDR
9	999	480.6	4	810	2	1.0	0.1	5	GDR
9	999	481.4	4	810	2	1.0	0.1	5	GDR
9	999	491.1	4	810	2	1.0	0.1	5	GDR
9	999	484.7	4	810	2	1.0	0.1	5	GDR
9	999	484.0	4	810	2	1.0	0.1	5	GDR
9	999	482.6	4	810	2	1.0	0.1	5	GDR
9	999	494.7	4	810	2	1.0	0.1	5	GDR
9	999	494.6	4	810	2	1.0	0.1	5	GDR
9	999	478.9	4	810	2	1.0	0.1	5	GDR
9	999	489.9	4	810	2	1.0	0.1	5	GDR
9	999	482.1	4	810	2	1.0	0.1	5	GDR
9	999	481.2	4	810	2	1.0	0.1	5	GDR
9	999	483.1	4	810	2	1.0	0.1	5	GDR
9	999	489.4	4	810	2	1.0	0.1	5	GDR
9	999	485.6	4	810	2	1.0	0.1	5	GDR
9	999	482.0	4	810	2	1.0	0.1	5	GDR
9	999	482.4	4	810	2	1.0	0.1	5	GDR
9	999	491.8	4	810	2	1.0	0.1	5	GDR
9	999	488.9	4	810	2	1.0	0.1	5	GDR
9	999	480.9	4	810	2	1.0	0.1	5	GDR
9	999	488.8	4	810	2	1.0	0.1	5	GDR
9	999	491.2	4	810	2	1.0	0.1	5	GDR
9	999	484.7	4	810	2	1.0	0.1	5	GDR
9	999	483.1	4	810	2	1.0	0.1	5	GDR
9	999	480.6	4	810	2	1.0	0.1	5	GDR
9	999	492.5	4	810	2	1.0	0.1	5	GDR
9	999	481.4	4	810	2	1.0	0.1	5	GDR
9	999	483.5	4	810	2	1.0	0.1	5	GDR
9	999	486.5	4	810	2	1.0	0.1	5	GDR
9	999	486.8	4	810	2	1.0	0.1	5	GDR
9	999	483.0	4	810	2	1.0	0.1	5	GDR
9	999	485.0	4	810	2	1.0	0.1	5	GDR
9	999	487.2	4	810	2	1.0	0.1	5	GDR
9	999	487.6	4	810	2	1.0	0.1	5	GDR
9	999	488.6	4	810	2	1.0	0.1	5	GDR
9	999	473.6	4	810	2	1.0	0.1	5	GDR
9	999	481.3	4	810	2	1.0	0.1	5	GDR
9	999	481.0	4	810	2	1.0	0.1	5	GDR
9	999	484.4	4	810	2	1.0	0.1	5	GDR
9	999	471.6	4	810	2	1.0	0.1	5	GDR
9	999	485.1	4	810	2	1.0	0.1	5	GDR
9	999	485.5	4	810	2	1.0	0.1	5	GDR
9	999	480.2	4	810	2	1.0	0.1	5	GDR
9	999	481.1	4	810	2	1.0	0.1	5	GDR
9	999	484.7	4	810	2	1.0	0.1	5	GDR
9	999	487.3	4	810	2	1.0	0.1	5	GDR
9	999	482.6	4	810	2	1.0	0.1	5	GDR
9	999	475.7	4	810	2	1.0	0.1	5	GDR
9	999	482.9	4	810	2	1.0	0.1	5	GDR
9	999	479.4	4	810	2	1.0	0.1	5	GDR
9	999	482.8	4	810	2	1.0	0.1	5	GDR
9	999	479.5	4	810	2	1.0	0.1	5	GDR
9	999	488.7	4	810	2	1.0	0.1	5	GDR
9	999	490.1	4	810	2	1.0	0.1	5	GDR
9	999	478.1	4	810	2	1.0	0.1	5	GDR
9	999	494.0	4	810	2	1.0	0.1	5	GDR
9	999	487.5	4	810	2	1.0	0.1	5	GDR
9	999	483.3	4	810	2	1.0	0.1	5	GDR
9	999	473.1	4	810	2	1.0	0.1	5	GDR
9	999	489.1	4	810	2	1.0	0.1	5	GDR
9	999	483.4	4	810	2	1.0	0.1	5	GDR
9	999	487.7	4	810	2	1.0	0.1	5	GDR
9	999	482.2	4	810	2	1.0	0.1	5	GDR
9	999	488.3	4	810	2	1.0	0.1	5	GDR
9	999	482.4	4	810	2	1.0	0.1	5	GDR
9	999	492.1	4	810	2	1.0	0.1	5	GDR
9	999	486.9	4	810	2	1.0	0.1	5	GDR
9	999	492.5	4	810	2	1.0	0.1	5	GDR
9	999	485.2	4	810	2	1.0	0.1	5	GDR
9	999	485.3	4	810	2	1.0	0.1	5	GDR
9	999	478.3	4	810	2	1.0	0.1	5	GDR
9	999	487.0	4	810	2	1.0	0.1	5	GDR
9	999	483.8	4	810	2	1.0	0.1	5	GDR
9	999	482.1	4	810	2	1.0	0.1	5	GDR
9	999	488.0	4	810	2	1.0	0.1	5	GDR
9	999	489.3	4	810	2	1.0	0.1	5	GDR
9	999	488.6	4	810	2	1.0	0.1	5	GDR
9	999	491.5	4	810	2	1.0	0.1	5	GDR
9	999	480.3	4	810	2	1.0	0.1	5	GDR
9	999	483.5	4	810	2	1.0	0.1	5	GDR
9	999	489.3	4	810	2	1.0	0.1	5	GDR
9	999	483.2	4	810	2	1.0	0.1	5	GDR
9	999	484.7	4	810	2	1.0	0.1	5	GDR
9	999	477.8	4	810	2	1.0	0.1	5	GDR
9	999	482.4	4	810	2	1.0	0.1	5	GDR
9	999	482.2	4	810	2	1.0	0.1	5	GDR
9	999	484.5	4	810	2	1.0	0.1	5	GDR
9	999	473.3	4	810	2	1.0	0.1	5	GDR
9	999	551.2	4	910	2	1.0	0.1	5	GDR
9	999	539.5	4	910	2	1.0	0.1	5	GDR
9	999	545.4	4	910	2	1.0	0.1	5	GDR
9	999	535.1	4	910	2	1.0	0.1	5	GDR
9	999	541.4	4	910	2	1.0	0.1	5	GDR
9	999	548.8	4	910	2	1.0	0.1	5	GDR
9	999	549.4	4	910	2	1.0	0.1	5	GDR
9	999	551.2	4	910	2	1.0	0.1	5	GDR
9	999	548.4	4	910	2	1.0	0.1	5	GDR
9	999	543.8	4	910	2	1.0	0.1	5	GDR
9	999	550.1	4	910	2	1.0	0.1	5	GDR
9	999	546.0	4	910	2	1.0	0.1	5	GDR
9	999	554.4	4	910	2	1.0	0.1	5	GDR
9	999	552.5	4	910	2	1.0	0.1	5	GDR
9	999	539.8	4	910	2	1.0	0.1	5	GDR
9	999	532.9	4	910	2	1.0	0.1	5	GDR
9	999	541.9	4	910	2	1.0	0.1	5	GDR
9	999	547.8	4	910	2	1.0	0.1	5	GDR
9	999	541.2	4	910	2	1.0	0.1	5	GDR
9	999	543.5	4	910	2	1.0	0.1	5	GDR
9	999	543.7	4	910	2	1.0	0.1	5	GDR
9	999	544.0	4	910	2	1.0	0.1	5	GDR
9	999	545.7	4	910	2	1.0	0.1	5	GDR
9	999	551.5	4	910	2	1.0	0.1	5	GDR
9	999	541.5	4	910	2	1.0	0.1	5	GDR
9	999	549.7	4	910	2	1.0	0.1	5	GDR
9	999	548.2	4	910	2	1.0	0.1	5	GDR
9	999	550.2	4	910	2	1.0	0.1	5	GDR
9	999	537.8	4	910	2	1.0	0.1	5	GDR
9	999	542.9	4	910	2	1.0	0.1	5	GDR
9	999	543.3	4	910	2	1.0	0.1	5	GDR
9	999	550.6	4	910	2	1.0	0.1	5	GDR
9	999	534.4	4	910	2	1.0	0.1	5	GDR
9	999	545.0	4	910	2	1.0	0.1	5	GDR
9	999	541.5	4	910	2	1.0	0.1	5	GDR
9	999	547.9	4	910	2	1.0	0.1	5	GDR
9	999	552.3	4	910	2	1.0	0.1	5	GDR
9	999	535.9	4	910	2	1.0	0.1	5	GDR
9	999	553.0	4	910	2	1.0	0.1	5	GDR
9	999	558.9	4	910	2	1.0	0.1	5	GDR
9	999	551.2	4	910	2	1.0	0.1	5	GDR
9	999	533.9	4	910	2	1.0	0.1	5	GDR
9	999	543.1	4	910	2	1.0	0.1	5	GDR
9	999	550.6	4	910	2	1.0	0.1	5	GDR
9	999	545.9	4	910	2	1.0	0.1	5	GDR
9	999	542.2	4	910	2	1.0	0.1	5	GDR
9	999	550.8	4	910	2	1.0	0.1	5	GDR
9	999	541.7	4	910	2	1.0	0.1	5	GDR
9	999	550.0	4	910	2	1.0	0.1	5	GDR
9	999	549.5	4	910	2	1.0	0.1	5	GDR
9	999	531.6	4	910	2	1.0	0.1	5	GDR
9	999	545.9	4	910	2	1.0	0.1	5	GDR
9	999	542.0	4	910	2	1.0	0.1	5	GDR
9	999	537.7	4	910	2	1.0	0.1	5	GDR
9	999	547.4	4	910	2	1.0	0.1	5	GDR
9	999	547.1	4	910	2	1.0	0.1	5	GDR
9	999	541.6	4	910	2	1.0	0.1	5	GDR
9	999	550.3	4	910	2	1.0	0.1	5	GDR
9	999	551.2	4	910	2	1.0	0.1	5	GDR
9	999	538.5	4	910	2	1.0	0.1	5	GDR
9	999	549.2	4	910	2	1.0	0.1	5	GDR
9	999	543.9	4	910	2	1.0	0.1	5	GDR
9	999	548.1	4	910	2	1.0	0.1	5	GDR
9	999	546.3	4	910	2	1.0	0.1	5	GDR
9	999	550.0	4	910	2	1.0	0.1	5	GDR
9	999	548.8	4	910	2	1.0	0.1	5	GDR
9	999	549.2	4	910	2	1.0	0.1	5	GDR
9	999	545.7	4	910	2	1.0	0.1	5	GDR
9	999	544.3	4	910	2	1.0	0.1	5	GDR
9	999	548.4	4	910	2	1.0	0.1	5	GDR
9	999	547.7	4	910	2	1.0	0.1	5	GDR
9	999	550.0	4	910	2	1.0	0.1	5	GDR
9	999	539.2	4	910	2	1.0	0.1	5	GDR
9	999	547.5	4	910	2	1.0	0.1	5	GDR
9	999	542.7	4	910	2	1.0	0.1	5	GDR
9	999	547.3	4	910	2	1.0	0.1	5	GDR
9	999	544.0	4	910	2	1.0	0.1	5	GDR
9	999	542.0	4	910	2	1.0	0.1	5	GDR
9	999	540.7	4	910	2	1.0	0.1	5	GDR
9	999	545.7	4	910	2	1.0	0.1	5	GDR
9	999	548.3	4	910	2	1.0	0.1	5	GDR
9	999	535.5	4	910	2	1.0	0.1	5	GDR
9	999	552.4	4	910	2	1.0	0.1	5	GDR
9	999	538.0	4	910	2	1.0	0.1	5	GDR
9	999	544.7	4	910	2	1.0	0.1	5	GDR
9	999	539.0	4	910	2	1.0	0.1	5	GDR
9	999	550.7	4	910	2	1.0	0.1	5	GDR
9	999	547.2	4	910	2	1.0	0.1	5	GDR
9	999	537.9	4	910	2	1.0	0.1	5	GDR
9	999	548.9	4	910	2	1.0	0.1	5	GDR
9	999	548.1	4	910	2	1.0	0.1	5	GDR
9	999	545.4	4	910	2	1.0	0.1	5	GDR
9	999	535.4	4	910	2	1.0	0.1	5	GDR
9	999	548.2	4	910	2	1.0	0.1	5	GDR
9	999	543.2	4	910	2	1.0	0.1	5	GDR
9	999	536.1	4	910	2	1.0	0.1	5	GDR
